seg_id,youtube_id,sentence,verb_pre_mapping,adverb_pre_mapping,clustered_verb,clustered_adverb,start_time,end_time,duration,rgb_frames,verb_label,adverb_label
_yMwf3xrjEM_190-195,_yMwf3xrjEM,gently knead dough using push pull,knead,gently,knead,gently,190.6,195.9,5.3,152,20,0
ACHcWMTttAw_20-26,ACHcWMTttAw,whisk slowly get sugar,whisk,slowly,whisk,slowly,20.4,26,5.6,181,7,1
XeeMYKOm9ns_347-353,XeeMYKOm9ns,tell looking gently toss,toss,gently,toss,gently,347.2,353.8,6.7,181,12,0
7k5i4atJb4g_650-668,7k5i4atJb4g,start gently flip,flip,gently,flip,gently,650.2,668.2,18,541,19,0
rcofzaKzLPk_254-265,rcofzaKzLPk,add boiled beans add coriander leaves mint leaves stir gently,stir,gently,stir,gently,254.4,265.5,11.1,330,2,0
pmub7sejaZY_243-251,pmub7sejaZY,quickly chop celery,chop,quickly,chop,quickly,243.6,252,8.4,200,1,3
TdthKTEm4og_721-729,TdthKTEm4og,spatula lightly pour crust makes pat,pour,lightly,pour,gently,721.1,729.8,8.8,193,3,0
SIea3cQ9E0M_189-211,SIea3cQ9E0M,mix gently,mix,gently,mix,gently,189.2,212,22.7,550,0,0
wNrfLOHnn9w_462-468,wNrfLOHnn9w,peel separating slowly attempt,separate,slowly,separate,slowly,462,468.6,6.6,179,38,1
QdmqLb-xyOc_76-85,QdmqLb-xyOc,lightly grinding garlic lots garlic,grind,lightly,grind,gently,76.6,85.8,9.2,215,37,0
Vb8fRWtqRmg_248-256,Vb8fRWtqRmg,stir gently 20 minutes big bits cut spoon,stir,gently,stir,gently,248,256.3,8.3,242,2,0
IyqP8pZ-TRo_148-154,IyqP8pZ-TRo,test s ready gently press center cake feel firm,press,gently,press,gently,148.4,154,5.7,181,4,0
SGr2yIbnJyY_92-100,SGr2yIbnJyY,roll quite tightly,roll,tightly,roll,tightly,92,100.6,8.5,201,6,5
NHCcU--vnEI_199-204,NHCcU--vnEI,black pepper quickly stir adding,stir,quickly,stir,quickly,199.5,204.8,5.3,149,2,3
Hwg9Ola5glQ_197-203,Hwg9Ola5glQ,good volume mix lightly court oven,mix,lightly,mix,gently,197.8,203.6,5.8,179,0,0
9kvkhxa3K_w_29-46,9kvkhxa3K_w,cutting chopping begin onions chop roughly,chop,roughly,chop,coarsely,29.2,46.4,17.2,425,1,4
0IYV4JZwGT4_119-126,0IYV4JZwGT4,press pancakes lightly,press,lightly,press,gently,119.2,126.6,7.4,211,4,0
mTKLWhM-vUU_184-194,mTKLWhM-vUU,gently good stir break potatoes,stir,gently,stir,gently,184.2,194.1,9.9,301,2,0
7Iwc8TS6N_A_187-193,7Iwc8TS6N_A,slowly fold sides into,fold,slowly,fold,slowly,187.3,193.5,6.2,180,5,1
VrzOCIUhLHM_282-288,VrzOCIUhLHM,center gently press raw kidney beans,press,gently,press,gently,282.8,288.1,5.3,150,4,0
bviE38-ISTw_149-154,bviE38-ISTw,salt whisk nice frothy slowly,whisk,slowly,whisk,slowly,149.2,154.5,5.3,151,7,1
ms-vDvA5Izk_105-115,ms-vDvA5Izk,add 1 5 cups milk 1 5 tsp vanilla essence mix vigorously sugar dissolves,mix,vigorously,mix,vigorously,105.6,115.7,10.1,299,0,6
YUsR9dmTVk4_162-170,YUsR9dmTVk4,press lightly,press,lightly,press,gently,162.8,170.4,7.7,200,4,0
g8PzRE3niDE_372-383,g8PzRE3niDE,lightly mix,mix,lightly,mix,gently,372.5,383.1,10.6,330,0,0
4CVkLInNhTA_130-137,4CVkLInNhTA,says stir vigorously,stir,vigorously,stir,vigorously,130.5,137.8,7.2,175,2,6
K2_LQHKvEhw_139-149,K2_LQHKvEhw,butter lightly coat entire,coat,lightly,coat,gently,139.2,149.1,10,300,15,0
VYBJXf8wgTI_231-241,VYBJXf8wgTI,coarsely grind cloves black pepper add,grind,coarsely,grind,coarsely,231.4,241.3,10,299,37,4
PfPPFR1_UBo_53-58,PfPPFR1_UBo,gently roll into tube,roll,gently,roll,gently,53,58.9,5.8,126,6,0
mHffqja43qA_219-229,mHffqja43qA,mixing vigorously,mix,vigorously,mix,vigorously,219.8,229,9.2,151,0,6
nw-7I0ijSwo_274-279,nw-7I0ijSwo,corners come lightly fold,fold,lightly,fold,gently,274.7,279.9,5.2,121,5,0
1LWCs6rsQXc_864-869,1LWCs6rsQXc,delicious head meat gently scrape says get into,scrape,gently,scrape,gently,864.3,869.4,5.2,150,27,0
7NyofZBjyc4_493-498,7NyofZBjyc4,hardens fridge hard spread lightly,spread,lightly,spread,gently,493.2,498.2,5,150,13,0
hPbWuyV1p70_244-260,hPbWuyV1p70,knife break go roughly mix,mix,roughly,mix,coarsely,244.6,260.3,15.7,400,0,4
I1Uei-zlVJI_450-461,I1Uei-zlVJI,way diagonal chocolate lightly squeeze,squeeze,lightly,squeeze,gently,450,461.8,11.8,329,16,0
UQu5jVagfao_132-139,UQu5jVagfao,doing adding vinegar slowly stirring,stir,slowly,stir,slowly,132.8,139.7,6.9,209,2,1
P98YZgYYzzg_282-288,P98YZgYYzzg,go nice smooth start pouring slowly,pour,slowly,pour,slowly,282.7,288.4,5.6,181,3,1
ySZVzjxZl3o_66-75,ySZVzjxZl3o,lightly whisk,whisk,lightly,whisk,gently,66.6,75.1,8.4,269,7,0
67Z2521LFb0_344-351,67Z2521LFb0,cover tightly,cover,tightly,cover,tightly,344.2,351.8,7.6,210,9,5
PcU4jDVdZOM_166-174,PcU4jDVdZOM,grind softly small circles,grind,softly,grind,gently,166.7,174.2,7.6,193,37,0
mcgtP1bJe08_157-162,mcgtP1bJe08,start stirring slowly,stir,slowly,stir,slowly,157.2,162.9,5.7,150,2,1
HXnE73ZxDc8_39-45,HXnE73ZxDc8,slowly drizzle 150 grams,drizzle,slowly,drizzle,slowly,39.4,45.3,6,180,21,1
-eed1Kz-3DE_47-53,-eed1Kz-3DE,rice large bowl gently wash,wash,gently,wash,gently,47.4,53.2,5.8,180,39,0
O5SkZNkWhZg_131-157,O5SkZNkWhZg,finely chop green chili,chop,finely,chop,finely,131.8,157.9,26.1,779,1,2
pJcEL7UVxx0_96-102,pJcEL7UVxx0,dust lightly little,dust,lightly,dust,gently,96.3,102.3,6,145,33,0
67Jbv6eVDH8_60-67,67Jbv6eVDH8,finely chop onion,chop,finely,chop,finely,60.8,67.3,6.5,169,1,2
TcOxw2aLF-Y_272-277,TcOxw2aLF-Y,whisk quickly till,whisk,quickly,whisk,quickly,272,277.8,5.8,151,7,3
oOBZH_wUzoM_204-212,oOBZH_wUzoM,mezzaluna roughly chop,chop,roughly,chop,coarsely,204.1,212.2,8.1,240,1,4
vP8KzFccVWw_240-246,vP8KzFccVWw,gently mix,mix,gently,mix,gently,240.1,246.2,6.1,180,0,0
3ELke6LU0d4_63-74,3ELke6LU0d4,tie cheesecloth gently press,press,gently,press,gently,63.3,74.9,11.6,276,4,0
PzO5OuAgMyQ_131-136,PzO5OuAgMyQ,corn hole isn't big gently twist perseverance slides easily,twist,gently,twist,gently,131.4,136.5,5.1,151,40,0
6cOQfdTsJbI_290-298,6cOQfdTsJbI,stir fried recipe quickly work add capsicum,stir,quickly,stir,quickly,290.7,298.6,7.9,241,2,3
0Htw6RwGpCk_91-97,0Htw6RwGpCk,gently squeeze,squeeze,gently,squeeze,gently,91.4,97.5,6.1,150,16,0
EjDLOM2gzTo_131-142,EjDLOM2gzTo,stirring quickly,stir,quickly,stir,quickly,131.8,142.1,10.2,329,2,3
CHhjiN1e1TA_79-86,CHhjiN1e1TA,stir into chicken vegetables dry flour remains slowly stir,stir,slowly,stir,slowly,79.2,87,7.8,211,2,1
m72fUatbXU4_185-244,m72fUatbXU4,stir vigorously make serve away,stir,vigorously,stir,vigorously,185.7,191.7,7,179,2,6
tGAQbnsL7QQ_67-73,tGAQbnsL7QQ,gently mix incorporated,mix,gently,mix,gently,67.8,73.7,5.9,180,0,0
pc17bR1NM-I_51-64,pc17bR1NM-I,using 2 small ones finely chop love use nice heavy pot,chop,finely,chop,finely,51.9,64.5,12.6,391,1,2
ZPeYYqUn2I4_161-169,ZPeYYqUn2I4,gently shake thin thin pancake,shake,gently,shake,gently,161.6,169.4,7.7,240,24,0
yG7Lg0hu4cE_324-330,yG7Lg0hu4cE,counter fold half finish loosening gently,loosen,gently,loosen,gently,324.6,330.8,6.2,182,45,0
PZFA6Mq2PKk_65-70,PZFA6Mq2PKk,mix gently knead dough,mix,gently,mix,gently,65.4,70.8,5.4,150,0,0
kgJft_HkVZI_361-373,kgJft_HkVZI,nice tightly wrap wraps tuck corners,wrap,tightly,wrap,tightly,361.2,373.6,12.4,301,17,5
r-qmnSqVJhc_114-125,r-qmnSqVJhc,ready sauce finely chop mushrooms stalk,chop,finely,chop,finely,114.2,125,10.9,319,1,2
nsN7gzUQtac_243-253,nsN7gzUQtac,gently stir,stir,gently,stir,gently,243.2,253,9.8,302,2,0
pSKO2nG8ynk_375-382,pSKO2nG8ynk,gently stirring add,stir,gently,stir,gently,375.4,382.5,7.1,175,2,0
7jrvmVtcKRA_246-252,7jrvmVtcKRA,lightly toss dough,toss,lightly,toss,gently,246.2,252.7,6.5,182,12,0
ecsduRE8pcg_77-84,ecsduRE8pcg,roughly chop rosemary,chop,roughly,chop,coarsely,77.6,84,6.4,168,1,4
_Hs_Q2o5Q20_130-137,_Hs_Q2o5Q20,taste gets icky lightly brush pan oil,brush,lightly,brush,gently,131,137.5,6.5,209,8,0
vq604Lp1ueE_694-701,vq604Lp1ueE,way push gently push,push,gently,push,gently,694.5,701.4,6.9,168,10,0
DYB-do31sAo_122-128,DYB-do31sAo,time mix slowly,mix,slowly,mix,slowly,122.9,128.5,5.5,150,0,1
1gz2eaDzlqs_277-296,1gz2eaDzlqs,stir gently half cup,stir,gently,stir,gently,277.7,296.6,18.9,571,2,0
R9BldVsTtgI_105-118,R9BldVsTtgI,whipped egg white gently fold,fold,gently,fold,gently,105,118.8,13.8,390,5,0
77oSyT_4sV4_169-179,77oSyT_4sV4,slowly mixing,mix,slowly,mix,slowly,169.5,179.4,9.9,300,0,1
dRnhUQpDl9w_254-271,dRnhUQpDl9w,beat slowly,beat,slowly,beat,slowly,254.8,271.3,16.5,409,14,1
G0zaZg1oCVM_93-99,G0zaZg1oCVM,gently pour marshmallows into little volcano,pour,gently,pour,gently,93.4,99.1,5.7,180,3,0
CMv9g4an9u0_116-122,CMv9g4an9u0,lightly grease baking pan line postman paper batter,grease,lightly,grease,gently,116.5,122.8,6.4,180,29,0
P2ECxxaY8Fg_36-44,P2ECxxaY8Fg,grater fine holes finely grate potatoes,grate,finely,grate,finely,36.6,44.9,8.2,200,41,2
CXh3-cKf7I4_264-274,CXh3-cKf7I4,grab sugar pour slowly,pour,slowly,pour,slowly,264.8,274.6,9.8,299,3,1
7qPGYFlzEKY_162-168,7qPGYFlzEKY,lightly fold blueberries,fold,lightly,fold,gently,162,168.9,6.8,179,5,0
bnFkIst_FFY_165-171,bnFkIst_FFY,gently fold upper,fold,gently,fold,gently,165.9,171,5.1,181,5,0
CZ9-QO5zj0g_143-148,CZ9-QO5zj0g,end doing batches spray lightly olive oil,spray,lightly,spray,gently,143.2,148.7,5.5,151,23,0
gB8kO1r08SY_163-171,gB8kO1r08SY,quickly chop,chop,quickly,chop,quickly,163.4,171.3,7.8,200,1,3
FqZj8MIdWIs_87-92,FqZj8MIdWIs,ground flaxseed meal gently toss,toss,gently,toss,gently,87.4,92.8,5.5,151,12,0
fKuSiBOBMJ0_34-39,fKuSiBOBMJ0,gently rolling releasing,roll,gently,roll,gently,34,39.2,5.1,122,6,0
CHbauVxZLhY_135-149,CHbauVxZLhY,add salt egg whites quickly mix,mix,quickly,mix,quickly,135.5,149.8,14.3,420,0,3
kV4MpJK7ke8_85-93,kV4MpJK7ke8,roll tightly end,roll,tightly,roll,tightly,86,93.6,7.6,240,6,5
JnWRjHMvzNo_140-148,JnWRjHMvzNo,dot mode shake gently remove excess flour tart dough,shake,gently,shake,gently,140,148.4,8.4,240,24,0
Et_mIlaTICE_295-311,Et_mIlaTICE,slowly pour 1 stick hot melted butter,pour,slowly,pour,slowly,295.9,311.3,15.4,480,3,1
9ZdT9ybwofI_154-160,9ZdT9ybwofI,add flour additions folding gently addition,fold,gently,fold,gently,154.1,160.1,6,180,5,0
i0ONNpMWSNw_68-95,i0ONNpMWSNw,washing lightly cold water times set aside,wash,lightly,wash,gently,68.8,95.7,26.9,810,39,0
otQMYfRj-zs_165-173,otQMYfRj-zs,gently roll sausage rolls into,roll,gently,roll,gently,165.7,173.2,7.5,191,6,0
qAADNbJA4-E_83-91,qAADNbJA4-E,handful leaves chop finely,chop,finely,chop,finely,83,91.9,8.9,240,1,2
wSVgaUWQHjs_173-179,wSVgaUWQHjs,tightly rolling recipe calls,roll,tightly,roll,tightly,173.6,179.5,5.9,181,6,5
xza5ANC08OU_524-530,xza5ANC08OU,lightly brush berries egg white berry,brush,lightly,brush,gently,524.7,530.4,5.7,150,8,0
wQFn1kM_zkQ_261-267,wQFn1kM_zkQ,gently fold dough,fold,gently,fold,gently,261,267.9,6.8,180,5,0
hBiobmJEfOQ_21-27,hBiobmJEfOQ,thing lightly press tail break,press,lightly,press,gently,21.8,27.1,5.2,180,4,0
v48sCZU3PXw_40-51,v48sCZU3PXw,finely chop artichokes,chop,finely,chop,finely,41,51.1,10.2,331,1,2
qnHQHpalI3E_201-208,qnHQHpalI3E,continue gently stir add ins distributed batter mixed,stir,gently,stir,gently,201.6,208.6,7,169,2,0
pfXVx9xYXlE_92-97,pfXVx9xYXlE,slowly pour egg,pour,slowly,pour,slowly,92.7,97.7,5,125,3,1
BOpQD9NpNks_189-198,BOpQD9NpNks,flatten layer quickly pop fridge time,flatten,quickly,flatten,quickly,189.4,198.2,8.7,216,32,3
0eMkzB27Yd8_41-48,0eMkzB27Yd8,mix oil similar making shortcrust pastry gently rub flour,rub,gently,rub,gently,41.8,48,6.2,168,22,0
cICfqIqW4cU_208-213,cICfqIqW4cU,sauce thinly cover turkey,cover,thinly,cover,finely,208.1,214,5.8,126,9,2
EeQmlaRLVj4_285-292,EeQmlaRLVj4,spatula gently mix,mix,gently,mix,gently,286,292.3,6.3,211,0,0
iwaSDFNU0yQ_163-172,iwaSDFNU0yQ,spread slowly,spread,slowly,spread,slowly,163.3,172.6,9.4,225,13,1
g09ZD9Rjc2g_404-409,g09ZD9Rjc2g,slowly eggs mixing,mix,slowly,mix,slowly,404.3,409.7,5.3,151,0,1
_xJB4H4H_hM_275-281,_xJB4H4H_hM,seal shut lightly brush hot pockets almond milk finally,brush,lightly,brush,gently,276,281.7,5.7,144,8,0
JzrVu2OUrNs_139-145,JzrVu2OUrNs,pretty gently roll paper towel chickpeas,roll,gently,roll,gently,139.4,145.8,6.3,145,6,0
GbpI9TYlpoo_144-160,GbpI9TYlpoo,suit slowly pour,pour,slowly,pour,slowly,144.2,161,16.8,480,3,1
sUiG6zSUCFA_521-527,sUiG6zSUCFA,oregano lightly stir potatoes mushy,stir,lightly,stir,gently,521.9,527.1,5.2,180,2,0
BAXvGR9m8og_294-300,BAXvGR9m8og,gently fold,fold,gently,fold,gently,294.8,300.4,5.5,180,5,0
5venbRxEKE4_123-128,5venbRxEKE4,gently spread,spread,gently,spread,gently,123.2,129,5.7,150,13,0
q4GSyUCYSFk_386-392,q4GSyUCYSFk,roll tightly,roll,tightly,roll,tightly,386.7,392.9,6.2,150,6,5
jIJ0HlyL-Jk_30-38,jIJ0HlyL-Jk,mincing garlic finely chopping cutting lemongrass roots,mince,finely,mince,finely,30,39,8.9,239,26,2
L47iDB3FbMw_546-552,L47iDB3FbMw,butter brush lightly brushing understand,brush,lightly,brush,gently,546.3,552.2,5.9,181,8,0
3dP97XPV63A_22-29,3dP97XPV63A,stack 16 6 inch corn tortillas wrap tightly aluminum foil,wrap,tightly,wrap,tightly,22.8,29,6.2,168,17,5
PPJ-bPykYCw_79-88,PPJ-bPykYCw,mix lightly,mix,lightly,mix,gently,79.2,88.8,9.6,271,0,0
5PJ8uX7Zgak_102-108,5PJ8uX7Zgak,slowly stir medium heat takes,stir,slowly,stir,slowly,102.3,108.3,6,180,2,1
UPrIoBZRcuI_11-16,UPrIoBZRcuI,begin 240g washed mushrooms finely chop,chop,finely,chop,finely,11.2,16.6,5.3,150,1,2
bMXmAu5r1no_150-157,bMXmAu5r1no,nuts quickly chop,chop,quickly,chop,quickly,150.6,157.4,6.8,176,1,3
n-7t1H5_2_I_402-409,n-7t1H5_2_I,cell pad gently push,push,gently,push,gently,402.2,409.2,7,211,10,0
h9EyxVZYf74_230-239,h9EyxVZYf74,whisk vigorously get lumps,whisk,vigorously,whisk,vigorously,230,239.3,9.3,270,7,6
C1HdMZ1E-BA_191-196,C1HdMZ1E-BA,add teaspoons cornstarch big container add tofu pop lid gently roll,roll,gently,roll,gently,191.4,196.9,5.5,150,6,0
6ooLLJ7Qjzo_538-583,6ooLLJ7Qjzo,flavor gently stir risotto play,stir,gently,stir,gently,538.1,543.1,6,148,2,0
A62RNIyorAY_272-278,A62RNIyorAY,loosely cover tri tip,cover,loosely,cover,loosely,272.1,278.7,6.6,182,9,8
y35gQs6yv7I_351-365,y35gQs6yv7I,pressing ribbon gently,press,gently,press,gently,351.3,365.7,14.4,421,4,0
wPU3iLUSBfk_63-70,wPU3iLUSBfk,teaspoon adding veggies gently mix,mix,gently,mix,gently,63.7,70.8,7.2,169,0,0
bPlwCt2jXSw_149-158,bPlwCt2jXSw,vigorously stir bon jovi's,stir,vigorously,stir,vigorously,149.9,158.7,8.8,270,2,6
xjFTQSfkXpY_542-553,xjFTQSfkXpY,tender break tofu stir gently,stir,gently,stir,gently,542.4,553.7,11.3,276,2,0
Q373VMCWYtU_134-139,Q373VMCWYtU,starch mixture stir quickly,stir,quickly,stir,quickly,134.2,139.5,5.3,120,2,3
uNpddrEnHcE_899-912,uNpddrEnHcE,pour orange juice slowly stirring lemon,pour,slowly,pour,slowly,899.4,912.5,13.1,389,3,1
nTvO3c0qGmE_335-341,nTvO3c0qGmE,middle reshape dip lightly,dip,lightly,dip,gently,335.6,341.1,5.5,180,31,0
ljsjLOND-AQ_247-253,ljsjLOND-AQ,oven baking spray lightly spray pan,spray,lightly,spray,gently,247.2,253.2,6,181,23,0
hAoq_aHLx3s_140-147,hAoq_aHLx3s,roughly mash avocado into,mash,roughly,mash,coarsely,140.6,148,7.3,175,34,4
tVu7m4dhd0w_42-49,tVu7m4dhd0w,whisk quickly,whisk,quickly,whisk,quickly,42.9,49.3,6.4,210,7,3
NbPKhko1vbY_110-116,NbPKhko1vbY,fold stir vigorously,stir,vigorously,stir,vigorously,110.1,116.7,6.6,181,2,6
JnH_pmTvBTQ_73-79,JnH_pmTvBTQ,egg slowly folding spatula,fold,slowly,fold,slowly,73.1,79,5.9,180,5,1
rDy7E7rs26A_96-108,rDy7E7rs26A,pour moderately hot water slowly into lip,pour,slowly,pour,slowly,97,108.6,11.6,359,3,1
4Xof9rBoB7Y_380-388,4Xof9rBoB7Y,pour delicately,pour,delicately,pour,gently,380.5,388.9,8.4,240,3,0
3GcmGXj5d88_234-240,3GcmGXj5d88,15 minutes lightly dust rolling mat rolling pin purpose flour,dust,lightly,dust,gently,234,240.5,6.5,181,33,0
7pk5RJ5vLTc_522-530,7pk5RJ5vLTc,gently folding,fold,gently,fold,gently,522.6,530.4,7.9,240,5,0
_6gMQS6KhO0_201-208,_6gMQS6KhO0,slowly peel silicone,peel,slowly,peel,slowly,202,208.5,6.5,211,18,1
N8tkkWT3eNs_69-74,N8tkkWT3eNs,cooled completely dust lightly,dust,lightly,dust,gently,69.4,74.8,5.5,150,33,0
cuXZGcxtMww_347-353,cuXZGcxtMww,nice finish pat gently,pat,gently,pat,gently,347.4,353.2,5.8,182,30,0
RWzBONh_syY_161-169,RWzBONh_syY,continue roll tightly,roll,tightly,roll,tightly,161.3,169.4,8.1,200,6,5
yb7ujmWq8Gw_202-208,yb7ujmWq8Gw,total mix gently toss potatoes,toss,gently,toss,gently,202.7,208.4,5.7,181,12,0
SzcS9kvYOd8_54-64,SzcS9kvYOd8,chopped bacon add lettuce toss gently,toss,gently,toss,gently,54.7,64.1,9.4,301,12,0
6Do_oP3qDs0_375-385,6Do_oP3qDs0,flatten hands little roll gently using rolling pin,flatten,gently,flatten,gently,375.4,385,9.6,251,32,0
i4XiDIGCxQs_105-113,i4XiDIGCxQs,degermed garlic gently mix,mix,gently,mix,gently,105,113.2,8.2,241,0,0
YS1EasYytdw_119-125,YS1EasYytdw,gently fold mixture lined little,fold,gently,fold,gently,119.6,125.9,6.3,181,5,0
mxqhVVxsMuI_244-250,mxqhVVxsMuI,gently press seeds perfect get,press,gently,press,gently,244.8,250.7,5.9,182,4,0
E7xZckQcMxU_703-714,E7xZckQcMxU,blue cheese lightly toss,toss,lightly,toss,gently,703.3,714.4,11.2,330,12,0
fpLyA4iHBs8_27-33,fpLyA4iHBs8,remove seeds tomatoes chop finely,chop,finely,chop,finely,27.4,33.9,6.5,181,1,2
gHtpL2J1hdY_78-85,gHtpL2J1hdY,bake use electric mixer grind slowly add dry ingredients,grind,slowly,grind,slowly,78.8,85.6,6.8,210,37,1
J26QR_ggFjI_44-51,J26QR_ggFjI,gently spoon,spoon,gently,spoon,gently,44.1,51.1,7,210,25,0
SKelWTJZ0JU_297-304,SKelWTJZ0JU,cover simmer milk lightly pickins,cover,lightly,cover,gently,297.3,304,6.7,210,9,0
VUM1jHtYWF4_161-167,VUM1jHtYWF4,pour slowly,pour,slowly,pour,slowly,161.8,167.7,5.9,150,3,1
BXC_OGQRZ4U_224-230,BXC_OGQRZ4U,gently pour batter baking tray greased,pour,gently,pour,gently,224.3,230.8,6.5,150,3,0
lV7EY5Yu8O8_201-208,lV7EY5Yu8O8,decorating dipped water lightly press,press,lightly,press,gently,201.9,208.5,6.6,210,4,0
CdrAfsLD2tA_212-217,CdrAfsLD2tA,slowly peel peel,peel,slowly,peel,slowly,212,217.2,5.2,150,18,1
eUlhSpYllO4_335-345,eUlhSpYllO4,stock whisking vigorously cuz,whisk,vigorously,whisk,vigorously,335.9,345.7,9.8,301,7,6
qIojPciOXgQ_803-812,qIojPciOXgQ,gently toss breading get,toss,gently,toss,gently,803.1,812,8.9,270,12,0
ONlLKoNSbi8_68-76,ONlLKoNSbi8,toss lightly,toss,lightly,toss,gently,68.1,76.5,8.4,200,12,0
CpXgcEUpcss_165-171,CpXgcEUpcss,cover aluminum foil reasonably tightly,cover,tightly,cover,tightly,165.4,171.1,5.7,179,9,5
evFXAKTw-eg_125-130,evFXAKTw-eg,easier lightly press,press,lightly,press,gently,125.2,130.9,5.7,151,4,0
b8syXXFdzAA_442-449,b8syXXFdzAA,nice soup important step cover saucepan partially,cover,partially,cover,partially,442.3,449.5,7.2,210,9,9
cytyD8wyURY_221-234,cytyD8wyURY,300 cover tightly,cover,tightly,cover,tightly,222,234.3,12.3,389,9,5
u0xNrO7dkJ4_142-148,u0xNrO7dkJ4,finely chop ripe tomatoes into,chop,finely,chop,finely,143,148.8,5.8,151,1,2
5b_FGkQURto_311-319,5b_FGkQURto,careful rip skin slowly separate,separate,slowly,separate,slowly,311,319.7,8.7,240,38,1
uTIErHH4Lek_303-308,uTIErHH4Lek,lightly mix oil cake pans careful leave uncoated,mix,lightly,mix,gently,303.4,308.5,5.1,151,0,0
ihFbBg4iHAo_235-240,ihFbBg4iHAo,make thin possible rolling gently,roll,gently,roll,gently,235.5,240.7,5.2,150,6,0
gYZa1SMZKYg_125-131,gYZa1SMZKYg,wrap tightly plastic wrap pressing,wrap,tightly,wrap,tightly,125.2,131.2,6,180,17,5
Id66OoKVE7c_203-209,Id66OoKVE7c,mix slowly spoon flour,mix,slowly,mix,slowly,203.1,209.5,6.3,145,0,1
Pd_qTVKvQec_291-297,Pd_qTVKvQec,make gently squeeze,squeeze,gently,squeeze,gently,291.2,297.2,6,180,16,0
bbbtTuO4IDM_27-34,bbbtTuO4IDM,roughly mix add half,mix,roughly,mix,coarsely,27,34.8,7.8,209,0,4
Bv1kPRe7hiI_332-338,Bv1kPRe7hiI,eggs slowly whisk,whisk,slowly,whisk,slowly,332.5,338.7,6.2,179,7,1
RShc6TEBz5I_45-51,RShc6TEBz5I,season lightly salt,season,lightly,season,gently,45,51.3,6.2,150,35,0
6SdC5YJ9v5Y_472-478,6SdC5YJ9v5Y,lightly spray oils use bring,spray,lightly,spray,gently,472.8,478.7,5.9,180,23,0
CQaD6_ntjI8_466-472,CQaD6_ntjI8,slowly pour little into section perfect,pour,slowly,pour,slowly,466.5,472.4,5.9,180,3,1
IIAdp_UNr2U_54-59,IIAdp_UNr2U,slowly mix incorporate anchovies,mix,slowly,mix,slowly,54.3,59.6,5.3,121,0,1
3klo_VSh3QY_108-118,3klo_VSh3QY,gently pour egg mixture pour,pour,gently,pour,gently,108.3,118.7,10.4,301,3,0
cByJqS8eNac_218-230,cByJqS8eNac,chocolate slowly stir melts,stir,slowly,stir,slowly,218.2,230.6,12.4,288,2,1
lfTYcyv7zV8_44-49,lfTYcyv7zV8,whisk vigorously,whisk,vigorously,whisk,vigorously,44.4,49.5,5.1,150,7,6
KdqvACZA6yc_830-839,KdqvACZA6yc,mix quickly adding mixture beaten albumen,mix,quickly,mix,quickly,830.8,839.5,8.7,226,0,3
5Ep8acEixUU_161-168,5Ep8acEixUU,roll gently thickness,roll,gently,roll,gently,161.6,168.4,6.9,168,6,0
gWMSpRRe47o_60-67,gWMSpRRe47o,lightly coat entire thing extra flour set aside,coat,lightly,coat,gently,60.5,67.7,7.2,209,15,0
7j7bUtvYwGQ_90-108,7j7bUtvYwGQ,slowly drizzle beaten egg into broth turn heat,drizzle,slowly,drizzle,slowly,90.4,108.3,17.9,539,21,1
UzDhakRlWcU_61-70,UzDhakRlWcU,bowl beat fork lightly,beat,lightly,beat,gently,61.3,70,8.7,270,14,0
m_eoJskTi4w_87-93,m_eoJskTi4w,coarsely chop,chop,coarsely,chop,coarsely,87.9,93.3,5.5,150,1,4
ZRClHgSMEwc_263-268,ZRClHgSMEwc,lightly roll,roll,lightly,roll,gently,263.3,268.8,5.5,150,6,0
JHtqiwyctdU_129-134,JHtqiwyctdU,gently separate eggs,separate,gently,separate,gently,129,135,5.9,126,38,0
8HW-C3U29f0_251-261,8HW-C3U29f0,lime juice mix vigorously sugar melts cake cool,mix,vigorously,mix,vigorously,252,261.8,9.8,240,0,6
sD3qdTyTFfI_1466-1472,sD3qdTyTFfI,brush lightly melted butter tomorrow,brush,lightly,brush,gently,1466.7,1472.7,6,180,8,0
2B9EMX4hJSo_109-115,2B9EMX4hJSo,coconut 1 cup coarsely chop cilantro,chop,coarsely,chop,coarsely,109.8,115.2,5.4,151,1,4
zgSPZT4Kmj8_221-228,zgSPZT4Kmj8,gently flip,flip,gently,flip,gently,221.4,228.1,6.7,211,19,0
IHOznroQl5o_184-194,IHOznroQl5o,gently mix incorporate,mix,gently,mix,gently,184.7,194.5,9.9,300,0,0
GXdJwk--qyI_276-283,GXdJwk--qyI,nice thick sauce raise flame toss mixture gently,toss,gently,toss,gently,276.6,283.1,6.6,176,12,0
2s_Mi3PK9Ts_192-199,2s_Mi3PK9Ts,gently shake,shake,gently,shake,gently,192,199.2,7.1,210,24,0
yz4eokFUYN8_611-619,yz4eokFUYN8,mean pressing gently heart,press,gently,press,gently,611.5,619,7.6,240,4,0
Qjt3vr927Sw_78-84,Qjt3vr927Sw,medium heat slowly whisking,whisk,slowly,whisk,slowly,78,84.6,6.6,180,7,1
TXTUwpKaeq4_92-99,TXTUwpKaeq4,bowl mix softly,mix,softly,mix,gently,92.7,99.2,6.6,176,0,0
